"QSOX1","EPCAM","SFRP1","TACSTD2","PRSS8","ANXA8 /// ANXA8L1","PDGFRA","RBP1","FGFR2","WFDC2","SLC34A2","PROM1","TCF21","SRPX","CFTR","CLDN10","BMP5","LHX2","NME5","SLC5A1","ADAMTSL2","FXYD2 /// FXYD6-FXYD2","SFRP5","ANXA3","LRRN3","TNFRSF10C","MFAP4","DPT","OLFML3","RAB25","LEPREL1","PELI2","ELMO3","KCNJ16","SMPD3","CHST4","INMT","SULF2","AQP4","VSIG2","BHLHE22","CYS1","ST6GAL2","OVOL1","CCBE1","PCDP1","ANGPTL1","PLA2R1","FAM150B","PKHD1","TBXA2R"
0.0357386634753111,0.105536130888257,0.0769117061644903,0.130620061718004,0.208937993336364,0.122480653150261,0.731486951807764,0.524069834954753,0.505792124691154,0.167827511042394,0.309824864571476,0.0800019859007194,0.166727980880281,0.190655209414008,0.193156819751189,0.118770378105567,0,0.0993981384993103,0.175715544873543,0.0815562553096033,0.157003662081141,0.331092952489157,0.153483357598351,0.0160540334629956,0.205794600214513,0.238828049351284,0.177804270355193,0.113818509843239,0.640948212066069,0.064642223649505,0.176834794728702,0.354200947696358,0.0900320424156206,0.0871748081608625,0.565235779575162,0.187365159438633,0.19018633311841,0.206759105111242,0.252782168106363,0.179797127634886,0.363097039336311,0.0933535545624398,0.0746491781367422,0.201646394646447,0.414563391376806,0.301846438197312,0.26689966165399,0.0804273251917606,0.0708998128877131,0.552566136797526,0.124230496575141
0.134602642398563,0.0472148420306563,0.10917020494525,0.124750539028356,0.351975699022412,0.0949402813789757,0.269403654469863,0.128665821930762,0.359666633194703,0.197314249097124,0.318823134312327,0.0622124041987036,0.285977205010343,0.143361734144439,0.109136672147821,0.155573484917016,0.359523556140446,0.0889274560388497,0.174056425927195,0.227099575817094,0.122129587709564,0.197064699038773,0.03372973357061,0.0923514749318105,0.297416907594116,0.0480427462767429,0.125957723000415,0.223450067064465,0.141966020655322,0.0938299738097715,0.177293748459518,0.358313196143227,0.24523538290657,0.0721733591334654,0.19458764217616,0.191181426186491,0.258955424954647,0.360142111367696,0.0817678307790903,0.270522993852189,0.183987107759739,0.140791332978198,0.0641656711530451,0.182350593034842,0.104055106100938,0.204177292835352,0.664252729195646,0.0880133982519485,0.0257510465558007,0.115925399165955,0.206035534264485
0.136727243958716,0.56602883980468,0.0991123033587767,0.218559642322142,0.222891553350786,0.0387106900369399,0.132233143692817,0.473606046355152,0.380903657177748,0.467880809730746,0.33658468970377,0.638467515176752,0.200288571829328,0.261900901414665,0.240560536967364,0.0933538567009389,0.141437795803839,0.0850759149575839,0.250261208194471,0.146441448193986,0.43190437434472,0.857790444636837,0.158277480731955,0.0657009613229238,0.226735147037154,0.0643624628045208,0.161757400996689,0.0359981449894248,0.353635141895055,0.031062128734041,0.105465732443758,0.132804308117406,0.298324993322571,0.0968289980545534,0.572404311778309,0.106039680942345,0.149147041152014,0.558633126507578,0.20261918150792,0.279472310946514,0.263769887178936,0.0741990561491147,0.0542949262935346,0.239588051832883,0.140205128405457,0.216655249669934,0.451989779959362,0.330500267520892,0.0483069116310208,0.197014811276769,0.137761897618754
0.390736323361686,0.467688659932898,0.042350365616411,0.115891888968793,0.1880378050912,0.129979736463478,0.439875986544784,0.556472281204951,0.406169268337275,0.219832210222673,0.473901188452764,0.104261365572361,0.288735632431618,0.373647604518096,0.0798455078053544,0.111226406593087,0.352622419323841,0.100208162604489,0.169224655934499,0.162868710492724,0.217514509034742,0.446707401769972,0.143325423637744,0.0788629835414299,0.235141875077885,0.141995437182264,0.336737052106327,0.111233353276614,0.518257620459375,0.112364331670409,0.191676662851082,0.456391108585667,0.149268001854413,0.0655588212317438,0.419763924857839,0.22905030987868,0.264395233899381,0.444566554797612,0.235300631850606,0.121640237820436,0.283485420946517,0.177720781336035,0.0787192343453988,0.2247164717867,0.216077187654287,0.430868936974234,0.309451554231815,0.248565777702522,0.0290567410655804,0.279950630440828,0.43548650993239
0.276761684909185,0,0.189405448631898,0.0256171129419514,0.864605441838612,0.0724569248726076,0.420389620410758,0.374741356021205,0.424031209206661,0.209006344846744,0.249127064332995,0.13226228660157,0.235096155433927,0.421775596165875,0.142562238233855,0.0730826570653124,0.274582610370465,0.153436936830912,0.120080519907957,0.127855427867484,0.784920139228405,0.153586551330419,0.174257070326386,0.0419168389897331,0.345261550219658,0.127984717649195,0.132739270847471,0.202634796502013,0.551155009463131,0.127708167040115,0.205758609553208,0.227135668148072,0.279371536551481,0.0977042378727658,0.285777349573113,0.202153202761424,0.560552924541906,0.207281971916688,0.340146128423606,0.239348257446397,0.305856277955455,0.130660203725268,0.186093240591309,0.218139791811542,0.322764649609998,0.328256698740359,0.441224962195736,0.355157322989077,0.107612817009768,0.301228525803235,0.638738619282743
0.748046417358462,0.830042287321389,0.0335803626303152,0.0793442070002475,0,0.0854564134800148,0.630734237619637,0.734527055634214,0.441358982426024,0.322306063440217,0.346382856413029,0.825740233131428,0.00517210823870859,0.153912827026204,0.0577085865753896,0.0732735617442078,0.253890114514943,0.107722422859235,0.411567375941696,0.146164733249133,0.304535780044966,0.565640671310018,0.402999180603776,0.252019340038651,0.255832533744507,0.18039165942875,0.165451110894501,0.0471777475539812,0.716557994612188,0.000144011470854139,0.0719273131336023,0.274540555675969,0.398420873229957,0.145667384109633,0.374822628590806,0.0861888361502423,0.290218058250533,0.779130611949225,0.223428244558659,0.118165236236055,0.0766031775164796,0.170276168248839,0.126303582007506,0.276500344257057,0.153687880161114,0.630726294739288,0.24806268731177,0,0.192348237612998,0.472659055844699,0.306665022865041
0.956006215049079,0.688875643641472,0.261020235204535,0.37815029431605,0.0547357857968956,0.100564406380363,0.626154798992629,0.276611503057829,0.629151340306944,0.273357472730052,0.274500661387025,0.0177023971434929,0.560488114292038,0.62866797367039,0.0736824563194747,0.092697569598787,0.223692798343412,0.145676750278126,0.0685932375401254,0.181312700327711,0.441897888621,0.12273374909247,0.0508357016597126,0.123088599012345,0.384659927981345,0.379330329333367,0.408899486140584,0.174500865845502,0.402855731844332,0.0931709374667521,0.320531684097778,0.439347574860212,1,0.0594255975892436,0.491616363338463,0.710640113648353,0.639995527547747,0.72844538330779,0.115913674241608,0.113897792348643,0.798615423077238,0.15704823793146,0.0909666228299742,0.180135157995231,0.130616355623483,0.200152041590828,0.366850566836303,0.309311877309927,0.0476508071032325,0.168240262017435,0.450482819373491
0.2319394656463,0.0535019857711341,0.044085902115872,0.0308900426371668,0.0727801632996022,0.0795636850846802,0.0423117963402068,0.488876723954985,0.0925269455213324,0.406405397256685,0.325812133422055,0.0163666166693078,0.193988643796257,0.0772751064985408,0.0604894192290511,0.132956856922836,0.44009234962864,0.0617461126986649,0.212450101679378,0.17291907218545,0.101843464315719,0.149583437402486,0.0395025901069447,0.0182280857029454,0.315845579118399,0.190387647926642,0.169279957352231,0.0513154675512945,0.1815969488038,0.0510330815022447,0.061110124099435,0,0.278747230883606,0.0658838712887674,0.143695566818485,0.387254696682813,0.225576250593396,0.127713862181893,0.075100783327085,0.0991734088007084,0.159745036263483,0.0255099163073846,0.0353793426527903,0.137972550692192,0.158498689938616,0.113202519097753,0.315220889865298,0.225939032922818,0.0491952253372648,0.0824555269936453,0.217814345432961
0.165468080277425,0.0720484415456953,0.0901473915593919,0.229869599536629,0.548882700891765,0.139462884558018,0.583607682183015,0.264846477533965,0.32409024258587,0.244818012912464,0.356332369382151,0.0734800655690742,0.381857181186076,0.282459880485156,0.983857771141822,0.0602787141636757,0.50980069569228,0.117166505528533,0.221000070059452,0.178745727995648,0.458192273456771,0.0624038386369414,0.151537056707985,0.0521779831465284,0.472598199535764,0.12881636434471,0.341944757603989,0.444841599959183,0.463086790932711,0.104544189803665,0.18891439552106,0.309065396378295,0.22879657764904,0.0847153558711431,0.265888603089019,0.167828145736945,0.491753974706462,0.622602419114736,0.516781688260383,0.14363529767566,0.525762584220097,0.147210907776382,0.159366457096293,0.233047791957559,0.236912079946372,0.34020724374627,0.505183033482264,0.266317874819112,0.0912905860054631,0.180177536544989,0.346221351665352
0.0645413132796291,0.0771594084239474,0.00070434084138711,0.213259797950913,0.400605102338808,0.0505624546699255,0.336452125041137,0.139655086688942,0.356929807634251,0.416621842610439,0.312062638841291,0.056987741496847,0.231148211146198,0.154296751143137,0.0522332556963428,0.104138441649506,0.41736813791188,0.0829359650314813,0.241660511391042,0.183891382522072,0.235749448180479,0.271615545952477,0.11607080417891,0.168011799938079,0.200979542152468,0,0.199210553108824,0.203542871932721,0.296813084147026,0.125983909305626,0.0821319069663417,0.315917000278694,0.278765803875011,0.0870175105337156,0.240108740050788,0.130964888385152,0.322676609535258,0.364161495062279,0.318791905565166,0.158032087890417,0.396015447444406,0.0863257305282712,0.0824642932813941,0.149873357930698,0.191977965519567,0.189789224740888,0.282421882644232,0.245842611087851,0.041319946681682,0.0706016407789715,0.202488992258985
0.325160524412105,0.698492591848508,0.0427750261259317,0.676209383587987,0.321194710482885,0.0840052160816205,0.235311662781731,0.300385301366974,0.683361446739406,0.500941981276704,0.210416017965733,0.171822149024314,0.162038883501422,0.159651773874049,0.0758190702771996,0.0308033923638792,0.310518380743128,0.0185985129839522,0.0907669636922137,0.215561413486882,0.179005757921423,0.425313316827474,0.102458718406555,0.0228137020088482,0.177328490652192,0.127525834455482,0.134010728058747,0.134959143303678,0.395691087661806,0.0248296475123279,0.160306959778233,0.176933942871563,0.494200703973599,0.468597850924538,0.240030802545997,0.409053648969159,0.223540020360837,0.362659820310822,0.219908534824077,0.0998985900840672,0.261970988835436,0,0.0647117313359331,0.17069248873363,0.114805300257382,0.250384965310436,0.329008131038207,0.405660950883003,0.0104571168152999,0.167743985237488,0.199153557185266
0.199809502594315,0.0837622906934008,0.0818871528222409,0.0968525579964968,0.0890507208812998,0.0719062799138044,0.465461830441978,0.183027290244564,0.596226789521775,0.187452598810814,0.211000410039606,0.0670052576080536,0.176870524345016,0.211742550653107,0.0586971700812732,0.105042444513328,0.355046761384586,0.062116572867922,0.11120341393348,0.215808913405209,0.0823082773899346,0.0981383814560398,0,0.0825267629698582,0.246087612514889,0.181530101336997,0.146197522770517,0.164435683170794,0.298126379198144,0.0812288168504775,0.0909003905513101,0.222534979215716,0.260195821519452,0.0562390964718151,0.187294698495032,0.113665757255036,0.287428748153669,0.429048026793359,0.26487856302133,0.0807280344043367,0.31553162028899,0.0852844413560707,0.0485298237412597,0.22719714709995,0.159441468044126,0.379700526363825,0.322035044493162,0.181591624647113,0.0778044589422629,0.0848582543188554,0.200497656170133
0.517353221868386,0.123203390898278,0.276671625609749,0.478505028359447,0.0548179224958113,0.11853987754794,0.636586408339063,0.444747161077636,0.512873843036563,0.246667975458305,0.46570822880802,0.264340448109515,0.383021484388373,0.612675949396272,0.0395909935957047,0.103248905607389,0.537963239178088,0.295639804512353,0.129974832943789,0.290233908616598,0.420428235074662,0.191895093437494,0.122422822049761,0.197055706163304,0.218656728718134,0.0986054331687793,0.382274118206398,0.628263915796707,0.596630278975156,0.11551793449018,0.340573465517915,0.390627013233835,0.415086291222497,0.0333526498095556,0.0941917713768011,0.141145484602715,0.826125404562937,0.526683012455861,0.214123785889175,0.570616467173193,0.439547744995844,0.211598054790578,0.293702944099725,0.293853258630539,0.328581829171099,0.392638620185729,0.54994264543288,0.180691880721361,0.109498318230983,0.0754781982710038,0.559497642876296
0.131429896012755,0.0402801854208993,0.113563668041967,0.0150796423085353,0.0514647673881791,0.168316277169649,0.235894313366072,0.566695196558778,0.145020908470604,0.203832024823478,0.375639756046137,0.0938623349229201,0.0908537008008293,0.0837254257924798,0.0538183557780874,0.164415636801077,0.33243817868823,0.11180316261797,0.102576923873954,0.180333785884565,0.119743888701343,0.0738316238526643,0.0781514446702782,0.0723102713381884,0.447249754589514,0.158016862638214,0.137874937120042,0.0568769118470842,0.160024571125481,0.0992701052052132,0.0958211618414779,0.193740035199649,0.16113385380952,0.0548323831123126,0.297756961660057,0.208109097344121,0.215101028160683,0.0786795540457023,0.0771961943378749,0.0873783775969798,0.186372571565162,0.0799449026178967,0.0332428079015993,0.214071250421999,0.222374238567261,0.316498989638303,0.582884849018282,0.195414792116704,0.0894353803205306,0.136427356029815,0.307931767561663
0.206653786647819,0.0317956516619894,0.136216538398835,0.0727974378901698,0.460242992622992,0.132041972280229,0.497591940540819,0.205437862399702,0.129042904263115,0.147888764577678,0.328357750703686,0.0164353067324551,0.253601830767672,0.41281924831052,0.250443095938583,0.119648517496258,0.378821701690357,0.0929514139818249,0.231946252724406,0.27680541988512,0.462125030227121,0.136014080407801,0.128721002152019,0.24773470384256,0.245029830024784,0.135232810186896,0.237524878949847,0.124892628013788,0.410519500744375,0.114706315082298,0.1384960036358,0.352143460743051,0.193199945685424,0.0631904344341311,0.216011358017092,0.114767034764673,0.446839714503231,0.47272560242688,0.608424313079033,0.271574158039255,0.301875085311794,0.177103186751325,0.0871094914123281,0.291876411398804,0.182685336334182,0.28264781380882,1,0.240457593595798,0.172245044791331,0.0570354476443696,0.424631067526485
0.473270649187744,0.0820601740041679,0.188966997572879,0.0967804953454409,0.267440081610478,0.116849410304416,0.678763599290873,0.366365105241291,0.608542845393604,0.132648801619982,0.429440454818199,0.0402762612993808,0.459721305087493,0.701748073928443,0.104610430412478,0.159424714012619,0.363189054342565,0.225225860635139,0.0945465869328367,0.243113381405327,0.403290775895457,0.29301590797271,0.12483951264104,0.134340527778649,0.250060695895198,0.418180569799192,0.493326512233314,0.686958891680214,0.585365114485776,0.0723097825096716,0.241329751914275,0.488747904111486,0.601172542991655,0.0432700537603536,0.265166979274269,0.0836520626600206,0.66961850747857,0.775599663868621,0.560377404254078,0.216167487036545,0.634158805057613,0.240658741949483,0.231869422568106,0.230813095803817,0.413196512087406,0.63162221075143,0.891598038034566,0.329967432436847,0.164275293825841,0.237618030751248,0.503392121136096
0.318459167672346,0.0777508557216132,0.0943631000100417,0.132682952285905,0.117704784177967,0.132395661415335,0.375218204753163,0.754458199811052,0.0680733588468632,0.164709354878082,0.288306855611221,0.0159128908449258,0.393591759557519,0.440791075396573,0.0593247200379696,0.0658926753633346,0.311608732846154,0.125704822410018,0.151535365272853,0.214532958737469,0.317768305404907,0.0989874026815791,0.0525200267798652,0.0881318515529471,0.153555986514441,0.156024183368128,0.179227818317543,0.0641654357295104,0.384063176638313,0.0861300827663273,0.215054542613538,0.284921575194764,0.156415955189394,0.006947023984321,0.152055137245863,0.115434519305962,0.527950670889292,0.521540441462107,0.763928837014845,0.140224890347122,0.23662459879144,0.108895965907281,0.129073641731746,0.234951210629049,0.196002390232996,0.675496555747634,0.271034085036604,0.228741079223892,0.0352575259463488,0.768028189626472,0.452613880500249
0.646742621908729,0.0743842057144874,0.0849109164050315,0.0683883601015057,0.143698733352689,0.113070528924648,0.0557791899337797,0.288665620393713,0.184562138871648,0.195736472857041,0.374169276444095,0.0556781956770658,0.222144906295773,0.0762635589979902,0.147755162396205,0.090977310205799,0.397778409599493,0.0831624754198451,0.107020651254333,0.241665563125633,0.230803586618567,0.103103268193675,0.0860329667037004,0.0549461145077875,0.167016605404004,0.167127930801462,0.169922587343152,0.0885945349707262,0.205900769598504,0.0679477336938127,0.110657202320893,0.36277801871631,0.414489765797854,0.0717180806153992,0.143416267947762,0.123334490265376,0.228948757894133,0.219868262489339,0.0666322688547951,0.169495719074191,0.207300536854536,0.0984688608434696,0.0354094523456093,0.189322391223424,0.202371219566257,0.188449516315503,0.430247883476517,0.0918098842083805,0.0268460002137831,0.0796515959542652,0.382426607233351
0.285631006145276,0.0707976395079284,0.140400230728919,0.478786888002782,0.0911743025253025,0.104262167269949,0.493687750708061,0.399161587521026,0.831457443219336,0.189275969547762,0.359808283502035,0.488412398898053,0.149434796324683,0.427879109806387,0.0357393428031309,0.0318223342428027,0.357494141463499,0.158392073577385,0.0429434351919117,0.231010750486993,0.122279149937666,0.291744982344023,0.0784859055232,0.138782950719587,0.238414449444611,0.0695698400247864,0.221004163869654,0.344469660258137,0.583150870377114,0.0878991133084725,0.16222959756614,0.36293671938988,0.311746311243519,0.156759064959707,0.127348035109478,0.165776197880125,0.414700442391713,0.749280525256128,0.550599323540466,0.142285329060736,0.409931488250446,0.126420739572611,0.0579734490926166,0.297814512209835,0.161694351243753,0.579026586191276,0.375046430336532,0.184640942197169,0.073853559106457,0.146127027064048,0.205258684597363
0.148699114781025,0.0109540312497522,0.0847140223750169,0.0240247911516006,0.106905843067024,0.101880465280437,0.0912595464692281,0.056785422937729,0.290722016916697,0.241772244063082,0.387108227410303,0.0265223433500175,0.112932251491423,0.00187909760899493,0.198770624380263,0.0984163021273284,0.282857172652595,0.0780692069710269,0.0958843823395378,0.191736709501668,0.702767399261638,0.101824861335216,0.0553341891026153,0.00560893261814512,0.23671261480022,0.188645883033721,0.120677139898629,0.067519596978284,0.269343268480349,0.0326156279101811,0.119869376980203,0.245255336281088,0.268549726422795,0.0622352956814069,0.49348587180274,0.155798803050145,0.231156185398652,0.240361189926676,0.275850782965822,0.136335224838345,0.269249140472543,0.114105016660606,0.0252283482000177,0.259537515269187,0.134739441398936,0.38508584923698,0.272729087435365,0.136839643454676,0.0543440507042652,0.0831266334575146,0.231431119512328
0.478608649323133,0.0510393801183395,0.0547362660017634,0.103555936094261,0.0245762877417106,0.0614832316499384,0.151911898208031,0.557155102117574,0.724484157981814,0.162051897202433,0.317763952378544,0.0609425210150076,0.155502751349206,0.135448523769949,0.0346581238020197,0.118605280140938,0.307315425993978,0.127800163072221,0.156692682397146,0.128221731384374,0.182240559822225,0.379421131228555,0.214199495157819,0.0375447038978944,0.281502696029279,0.31866424599765,0.0737605489347009,0.0751799653487414,0.28078209108594,0.0435372891993407,0.111744499396058,0.0644008628202577,0.46817446334218,0.0475872052379516,0.249906177901038,0.0866372085048764,0.154136142863561,0.352916187531217,0.251131746565961,0.195291050901595,0.221956337864789,0.0992872825591112,0,0.211924061809771,0.101475678439026,0.239149434398233,0.295081002309211,0.0694603224515013,0.0632306743620383,0.409586210106395,0.278535113211531
0.514977176868518,0.10852249497918,1,0.209670868028795,0.0114806646104496,0.199343941327651,0.788714405937257,0.26671620293187,0.0189786564103299,0.172270485926383,0.254207854068605,0.0727500222766823,0.0374611746895321,1,0.204257313778255,0.128628228083296,1,0.0574843873414432,0.135849751449162,0.112551331897968,0.119267007573271,0.0580485857001338,0.00523954649779338,0.0339970911112719,0.330149781296878,0.283978033094045,1,0.0914901575688141,1,0.0777902298112995,1,0.275285304643874,0.141362595061058,0.0390411966442315,0.279143713667063,0.18697511950879,0.164149445704594,0.639017122884167,0.122185053141007,0,0.360270748113146,0.0681047325102865,1,0.147668938341321,1,0.224974895181633,0.127840496720959,0.163621829015765,0.0608938166879823,0.118529652111589,0.615862059349492
